customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Renew,CampaignName,Actual Profit,CustomerType
4391-LNRXK,Male,0,No,No,22,Yes,Short term,Yes,94.95,2142.8,No,Last Campaign,-7,Targeted
2187-PKZAY,Male,0,No,No,12,Yes,Short term,Yes,79.95,1043.4,No,Last Campaign,-7,Targeted
9356-AXGMP,Male,0,Yes,No,38,Yes,Short term,Yes,110.7,4428.6,No,Last Campaign,-7,Targeted
9097-ZUBYC,Male,0,Yes,No,14,Yes,Short term,No,48.8,664.4,No,Last Campaign,-7,Targeted
0840-DCNZE,Male,0,No,No,47,Yes,Short term,Yes,86.95,4138.9,No,Last Campaign,-7,Targeted
8780-IHCRN,Male,0,Yes,Yes,63,Yes,Long term,No,24.65,1574.5,No,Last Campaign,-7,Targeted
3285-UCQVC,Female,0,No,No,37,No,Short term,No,28.6,973.55,Yes,Last Campaign,43,Targeted
1833-VGRUM,Female,1,No,No,1,Yes,Short term,Yes,74.2,74.2,Yes,Last Campaign,43,Targeted
7446-SFAOA,Female,0,Yes,No,37,Yes,Short term,Yes,19.85,717.5,No,Last Campaign,-7,Targeted
0836-SEYLU,Male,0,Yes,No,9,No,Short term,No,40.65,328.95,Yes,Last Campaign,43,Targeted
5240-CAOYT,Female,0,No,No,57,Yes,Short term,Yes,87.55,4884.85,No,Last Campaign,-7,Targeted
2887-JPYLU,Female,0,No,Yes,41,Yes,Short term,No,45.2,1841.9,No,Last Campaign,-7,Targeted
3021-VLNRJ,Female,0,No,Yes,50,Yes,Short term,Yes,70.8,3478.15,No,Last Campaign,-7,Targeted
6257-RJOHI,Male,0,No,No,4,Yes,Short term,Yes,50.8,202.3,No,Last Campaign,-7,Targeted
4910-AQFFX,Male,0,Yes,Yes,9,Yes,Short term,Yes,79.35,661.25,Yes,Last Campaign,43,Targeted
0396-YCHWO,Male,0,Yes,No,36,Yes,Short term,Yes,95.4,3474.2,No,Last Campaign,-7,Targeted
5482-PLVPE,Female,1,No,No,2,No,Short term,No,24.35,41.85,Yes,Last Campaign,43,Targeted
1830-GGFNM,Male,0,Yes,Yes,65,Yes,Long term,No,94.55,6078.75,No,Last Campaign,-7,Targeted
7951-VRDVK,Female,0,No,No,36,Yes,Short term,No,85.85,3003.55,No,Last Campaign,-7,Targeted
3977-QCRSL,Female,0,No,No,5,Yes,Short term,No,20.15,117.95,No,Last Campaign,-7,Targeted
2615-YVMYX,Male,1,Yes,No,71,Yes,Short term,Yes,107.5,7713.55,No,Last Campaign,-7,Targeted
0323-XWWTN,Male,0,No,Yes,3,Yes,Long term,Yes,26.4,121.25,No,Last Campaign,-7,Targeted
0224-HJAPT,Male,0,No,No,5,Yes,Short term,No,47.15,223.15,Yes,Last Campaign,43,Targeted
2386-LAHRK,Male,0,No,No,1,Yes,Short term,Yes,53.5,53.5,Yes,Last Campaign,43,Targeted
9541-ZPSEA,Male,0,Yes,Yes,68,Yes,Long term,No,80.35,5375.15,No,Last Campaign,-7,Targeted
1193-RTSLK,Female,0,No,No,38,Yes,Short term,Yes,83.9,3233.6,Yes,Last Campaign,43,Targeted
3351-NGXYI,Female,1,No,No,16,Yes,Short term,Yes,54.1,889,No,Last Campaign,-7,Targeted
9359-UGBTK,Female,0,No,No,67,Yes,Short term,Yes,72.35,4991.5,No,Last Campaign,-7,Targeted
9788-HNGUT,Male,0,Yes,No,72,Yes,Long term,Yes,116.95,8594.4,No,Last Campaign,-7,Targeted
7855-DIWPO,Female,0,No,No,21,Yes,Short term,Yes,68.65,1493.2,No,Last Campaign,-7,Targeted
5222-JCXZT,Male,0,No,No,4,Yes,Short term,No,19,78.9,No,Last Campaign,-7,Targeted
0975-VOOVL,Female,0,No,No,3,No,Short term,No,29.2,98.5,No,Last Campaign,-7,Targeted
4419-UJMUS,Male,0,Yes,Yes,69,Yes,Long term,Yes,99.35,6856.45,No,Last Campaign,-7,Targeted
4424-TKOPW,Male,1,No,No,2,Yes,Short term,Yes,93.85,196.75,Yes,Last Campaign,43,Targeted
6770-XUAGN,Female,0,Yes,Yes,1,Yes,Short term,Yes,21,21,Yes,Last Campaign,43,Targeted
6821-BUXUX,Female,0,No,No,13,Yes,Short term,Yes,96.65,1244.5,Yes,Last Campaign,43,Targeted
0947-MUGVO,Male,1,Yes,No,20,Yes,Short term,Yes,73.65,1463.5,Yes,Last Campaign,43,Targeted
7305-ZWMAJ,Male,0,Yes,No,30,Yes,Short term,No,20.7,587.1,No,Last Campaign,-7,Targeted
2884-GBPFB,Female,0,Yes,No,35,Yes,Short term,Yes,70.3,2416.55,Yes,Last Campaign,43,Targeted
4480-QQRHC,Female,1,No,No,8,Yes,Short term,Yes,74.05,600.15,No,Last Campaign,-7,Targeted
8461-EFQYM,Female,0,No,No,38,Yes,Short term,Yes,24.25,914.4,No,Last Campaign,-7,Targeted
2429-AYKKO,Male,0,No,No,72,Yes,Long term,No,19.85,1434.1,No,Last Campaign,-7,Targeted
9330-VOFSZ,Female,0,Yes,No,60,Yes,Long term,Yes,110.8,6640.7,No,Last Campaign,-7,Targeted
0174-QRVVY,Male,0,Yes,Yes,71,Yes,Long term,No,25.35,1847.55,No,Last Campaign,-7,Targeted
8785-EPNCG,Male,0,No,No,11,Yes,Short term,No,23.15,245.2,Yes,Last Campaign,43,Targeted
9115-YQHGA,Male,0,No,No,40,Yes,Short term,Yes,51.1,2092.9,No,Last Campaign,-7,Targeted
9194-GFVOI,Female,0,Yes,No,42,Yes,Long term,No,84.35,3571.6,No,Last Campaign,-7,Targeted
6595-COKXZ,Female,0,No,No,1,Yes,Short term,Yes,44.45,44.45,Yes,Last Campaign,43,Targeted
3154-CFSZG,Male,0,Yes,Yes,47,Yes,Short term,No,90.05,4137.2,No,Last Campaign,-7,Targeted
6434-TTGJP,Male,0,Yes,Yes,10,No,Long term,No,53.7,521,No,Last Campaign,-7,Targeted
0665-XHDJU,Male,0,Yes,No,72,Yes,Long term,Yes,99.4,7285.7,No,Last Campaign,-7,Targeted
3428-MMGUB,Male,0,No,No,60,Yes,Long term,Yes,89.55,5231.2,No,Last Campaign,-7,Targeted
5570-PTWEH,Female,0,Yes,No,3,Yes,Short term,Yes,75.15,216.75,Yes,Last Campaign,43,Targeted
8821-XNHVZ,Female,0,Yes,Yes,1,Yes,Short term,Yes,80.05,80.05,Yes,Last Campaign,43,Targeted
1173-XZPYF,Female,0,No,No,11,Yes,Short term,Yes,89.2,990.3,No,Last Campaign,-7,Targeted
0685-MLYYM,Female,1,No,No,2,Yes,Short term,No,70.75,154.85,Yes,Last Campaign,43,Targeted
1075-BGWOH,Male,1,Yes,No,16,Yes,Short term,Yes,98.75,1587.55,Yes,Last Campaign,43,Targeted
2038-LLMLM,Female,0,No,No,48,Yes,Short term,Yes,103.85,4946.05,No,Last Campaign,-7,Targeted
5605-XNWEN,Male,1,Yes,No,72,Yes,Long term,Yes,25,1802.55,No,Last Campaign,-7,Targeted
0426-TIRNE,Female,0,No,No,1,Yes,Short term,No,20.9,20.9,Yes,Last Campaign,43,Targeted
0559-CKHUS,Female,0,Yes,No,29,Yes,Long term,Yes,19.55,521.8,No,Last Campaign,-7,Targeted
0203-HHYIJ,Male,0,No,No,25,Yes,Short term,No,25.3,676.35,Yes,Last Campaign,43,Targeted
2897-DOVND,Male,0,No,No,2,Yes,Short term,Yes,69.8,146.65,No,Last Campaign,-7,Targeted
8387-MOJJT,Female,0,Yes,Yes,42,Yes,Short term,Yes,77.95,3384,Yes,Last Campaign,43,Targeted
6693-FRIRW,Male,0,No,No,18,Yes,Short term,No,101.3,1794.65,No,Last Campaign,-7,Targeted
5976-JCJRH,Male,0,Yes,No,10,Yes,Short term,Yes,70.3,738.2,Yes,Last Campaign,43,Targeted
6749-UTDVX,Male,0,No,No,72,Yes,Long term,Yes,103.65,7634.8,No,Last Campaign,-7,Targeted
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Long term,Yes,104.8,6597.25,No,Last Campaign,-7,Targeted
0068-FIGTF,Female,0,No,No,27,Yes,Short term,No,78.2,2078.95,No,Last Campaign,-7,Targeted
5622-UEJFI,Female,0,Yes,Yes,35,Yes,Long term,Yes,25.4,949.8,No,Last Campaign,-7,Targeted
9524-EGPJC,Female,0,No,No,18,Yes,Short term,Yes,90.1,1612.75,Yes,Last Campaign,43,Targeted
5108-ADXWO,Male,0,No,No,11,Yes,Short term,Yes,73.5,791.75,Yes,Last Campaign,43,Targeted
9067-SQTNS,Male,0,Yes,Yes,44,Yes,Short term,No,20.6,926,No,Last Campaign,-7,Targeted
8197-BFWVU,Female,0,Yes,Yes,72,Yes,Long term,Yes,93.25,6688.95,No,Last Campaign,-7,Targeted
5843-TTHGI,Female,0,No,No,18,Yes,Short term,Yes,50,892.7,No,Last Campaign,-7,Targeted
5651-WYIPH,Female,1,No,No,18,Yes,Short term,Yes,49.85,865.75,No,Last Campaign,-7,Targeted
3275-RHRNE,Male,0,Yes,Yes,28,No,Short term,Yes,60,1682.05,No,Last Campaign,-7,Targeted
7627-JKIAZ,Female,0,Yes,No,37,Yes,Short term,Yes,78.95,2839.65,Yes,Last Campaign,43,Targeted
4685-TFLLS,Male,0,Yes,Yes,18,Yes,Short term,No,19.8,342.3,No,Last Campaign,-7,Targeted
2245-ADZFJ,Female,0,Yes,Yes,31,Yes,Long term,No,80.55,2471.6,No,Last Campaign,-7,Targeted
4482-FTFFX,Male,0,No,No,5,Yes,Short term,No,56.15,291.45,No,Last Campaign,-7,Targeted
5419-JKZNQ,Male,1,Yes,No,30,Yes,Short term,No,77.9,2351.45,No,Last Campaign,-7,Targeted
5915-DGNVC,Female,0,Yes,No,49,Yes,Short term,No,71.8,3472.05,No,Last Campaign,-7,Targeted
2957-LOLHO,Male,0,No,No,12,Yes,Short term,Yes,45.4,518.9,Yes,Last Campaign,43,Targeted
2777-PHDEI,Female,0,No,No,1,Yes,Short term,No,78.05,78.05,Yes,Last Campaign,43,Targeted
4390-KYULV,Male,0,Yes,No,3,Yes,Short term,Yes,20.55,51.15,Yes,Last Campaign,43,Targeted
9330-DHBFL,Female,0,Yes,Yes,23,Yes,Short term,Yes,66.25,1533.8,No,Last Campaign,-7,Targeted
6288-LBEAR,Female,0,No,No,23,Yes,Short term,Yes,79.1,1783.75,No,Last Campaign,-7,Targeted
9233-PSYHO,Female,1,No,No,45,Yes,Short term,Yes,100.15,4459.8,No,Last Campaign,-7,Targeted
6072-NUQCB,Male,0,Yes,Yes,22,Yes,Short term,No,20.25,488.25,No,Last Campaign,-7,Targeted
0447-RXSGD,Male,0,No,No,24,Yes,Short term,Yes,99.65,2404.85,No,Last Campaign,-7,Targeted
8824-RWFXJ,Male,0,Yes,Yes,3,Yes,Short term,Yes,56.15,168.15,Yes,Last Campaign,43,Targeted
4884-ZTHVF,Female,1,No,No,8,Yes,Short term,Yes,87.1,713.6,No,Last Campaign,-7,Targeted
8627-EHGIP,Male,0,No,No,44,No,Short term,Yes,53.95,2375.4,Yes,Last Campaign,43,Targeted
3162-ZJZFU,Male,0,Yes,Yes,53,Yes,Short term,Yes,92.55,4779.45,No,Last Campaign,-7,Targeted
2146-EGVDT,Male,0,Yes,Yes,59,Yes,Long term,No,19.3,1192.7,No,Last Campaign,-7,Targeted
9396-ZSFLL,Female,0,No,No,15,Yes,Short term,No,48.85,631.4,No,Last Campaign,-7,Targeted
2911-UREFD,Female,0,Yes,No,39,No,Short term,No,55.9,2184.35,Yes,Last Campaign,43,Targeted
4918-QLLIW,Male,0,No,No,3,Yes,Short term,No,53.4,188.7,Yes,Last Campaign,43,Targeted
7503-QQRVF,Male,1,Yes,No,16,Yes,Short term,Yes,74.3,1178.25,Yes,Last Campaign,43,Targeted
9761-XUJWD,Male,0,No,No,5,Yes,Short term,Yes,65.6,339.9,No,Last Campaign,-7,Targeted
5816-QVHRX,Female,0,No,No,37,Yes,Short term,No,100.3,3541.4,No,Last Campaign,-7,Targeted
7054-ENNGU,Female,0,Yes,No,9,Yes,Short term,No,50.85,466.6,No,Last Campaign,-7,Targeted
9385-EHGDO,Female,0,Yes,Yes,35,Yes,Long term,Yes,19.85,739.35,No,Last Campaign,-7,Targeted
4285-GYRQC,Female,0,Yes,No,7,Yes,Short term,Yes,86.25,587.1,Yes,Last Campaign,43,Targeted
7016-BPGEU,Female,0,No,No,29,No,Short term,Yes,25.1,712.85,Yes,Last Campaign,43,Targeted
0556-FJEGU,Male,0,No,No,58,Yes,Long term,No,70.1,4048.95,No,Last Campaign,-7,Targeted
5168-MQQCA,Female,0,Yes,No,72,Yes,Short term,Yes,108.5,8003.8,No,Last Campaign,-7,Targeted
3694-DELSO,Male,0,Yes,Yes,4,No,Short term,No,38.55,156.1,No,Last Campaign,-7,Targeted
1135-HIORI,Female,0,Yes,Yes,64,Yes,Short term,Yes,111.45,7266.95,No,Last Campaign,-7,Targeted
6952-OMNWB,Male,1,Yes,No,68,Yes,Short term,Yes,80.35,5589.3,No,Last Campaign,-7,Targeted
9544-PYPSJ,Female,1,Yes,Yes,62,Yes,Short term,Yes,96.1,6019.35,No,Last Campaign,-7,Targeted
7483-IQWIB,Male,0,Yes,Yes,37,Yes,Short term,Yes,92.95,3415.25,No,Last Campaign,-7,Targeted
1985-MBRYP,Female,0,No,No,43,Yes,Long term,Yes,19.65,779.25,No,Last Campaign,-7,Targeted
3227-WLKLI,Female,0,Yes,Yes,65,Yes,Long term,No,91.55,5963.95,No,Last Campaign,-7,Targeted
6827-IEAUQ,Female,0,Yes,Yes,27,Yes,Short term,No,66.15,1874.45,No,Last Campaign,-7,Targeted
8755-OGKNA,Female,0,Yes,Yes,57,Yes,Long term,No,19.5,1167.6,No,Last Campaign,-7,Targeted
8099-MZPUJ,Male,0,Yes,Yes,48,Yes,Long term,No,111.8,5443.65,No,Last Campaign,-7,Targeted
5514-YQENT,Male,0,No,Yes,41,Yes,Long term,Yes,111.15,4507.15,No,Last Campaign,-7,Targeted
9163-GHAYE,Female,0,No,No,15,Yes,Short term,No,48.85,736.8,No,Last Campaign,-7,Targeted
3217-FZDMN,Female,1,No,No,8,Yes,Short term,Yes,94.45,742.95,Yes,Last Campaign,43,Targeted
5480-HPRRX,Female,1,No,No,3,No,Short term,No,25.3,77.75,Yes,Last Campaign,43,Targeted
4918-FYJNT,Female,1,Yes,No,55,Yes,Short term,No,90.45,5044.8,No,Last Campaign,-7,Targeted
3755-JBMNH,Male,1,Yes,No,16,Yes,Short term,Yes,71.8,1167.8,Yes,Last Campaign,43,Targeted
3045-XETSH,Female,0,No,No,10,Yes,Short term,Yes,94.85,953.45,Yes,Last Campaign,43,Targeted
0345-XMMUG,Female,0,Yes,No,46,Yes,Long term,Yes,108.9,4854.3,No,Last Campaign,-7,Targeted
7669-LCRSD,Male,0,Yes,Yes,12,Yes,Short term,Yes,56.3,628.65,No,Last Campaign,-7,Targeted
8402-OOOHJ,Female,0,No,No,41,Yes,Long term,No,20.65,835.15,No,Last Campaign,-7,Targeted
3571-RFHAR,Male,0,No,No,65,Yes,Short term,Yes,109.15,6941.2,Yes,Last Campaign,43,Targeted
4692-NNQRU,Female,0,Yes,No,21,Yes,Short term,No,79.2,1742.45,No,Last Campaign,-7,Targeted
5419-CONWX,Female,1,No,No,4,Yes,Short term,Yes,99.8,442.85,Yes,Last Campaign,43,Targeted
5968-HYJRZ,Male,0,Yes,Yes,47,Yes,Long term,No,24.55,1160.45,No,Last Campaign,-7,Targeted
7654-YWJUF,Male,0,Yes,No,43,Yes,Short term,Yes,84.25,3539.25,No,Last Campaign,-7,Targeted
6859-QNXIQ,Female,0,Yes,Yes,72,Yes,Long term,Yes,113.1,8248.5,No,Last Campaign,-7,Targeted
3199-NPKCN,Female,0,Yes,No,67,Yes,Short term,Yes,111.25,7511.65,No,Last Campaign,-7,Targeted
7581-EBBOU,Female,0,No,No,60,Yes,Short term,Yes,70.15,4224.7,No,Last Campaign,-7,Targeted
7973-DZRKH,Female,0,No,Yes,66,Yes,Long term,Yes,90.95,5930.05,No,Last Campaign,-7,Targeted
8149-RSOUN,Female,0,No,No,1,Yes,Short term,Yes,93.85,93.85,Yes,Last Campaign,43,Targeted
5708-EVONK,Female,0,Yes,Yes,58,Yes,Short term,Yes,93.4,5435.6,Yes,Last Campaign,43,Targeted
0301-FIDRB,Female,0,Yes,Yes,72,No,Long term,Yes,63.8,4684.3,No,Last Campaign,-7,Targeted
3318-OSATS,Male,1,No,No,35,Yes,Short term,Yes,95.45,3474.05,Yes,Last Campaign,43,Targeted
1927-QEWMY,Female,0,Yes,No,72,Yes,Long term,No,20.5,1502.25,No,Last Campaign,-7,Targeted
9701-CDXHR,Female,0,Yes,No,51,Yes,Short term,No,69.15,3649.6,No,Last Campaign,-7,Targeted
6227-FBDXH,Male,0,Yes,No,69,Yes,Short term,No,99.5,6841.45,No,Last Campaign,-7,Targeted
9256-JTBNZ,Female,0,No,No,11,Yes,Short term,No,20.3,246.3,No,Last Campaign,-7,Targeted
5351-QESIO,Male,0,No,Yes,1,No,Short term,No,24.2,24.2,No,Last Campaign,-7,Targeted
2153-MREFK,Female,0,Yes,No,37,Yes,Short term,Yes,99.2,3754.6,Yes,Last Campaign,43,Targeted
6173-GOLSU,Male,1,Yes,No,67,Yes,Short term,Yes,94.65,6079,No,Last Campaign,-7,Targeted
5522-NYKPB,Male,0,Yes,Yes,25,Yes,Short term,No,85.9,2199.05,No,Last Campaign,-7,Targeted
2990-IAJSV,Male,0,No,No,72,Yes,Long term,No,92,6632.75,No,Last Campaign,-7,Targeted
7787-BNTZM,Male,0,No,No,6,Yes,Short term,No,20.15,130.5,No,Last Campaign,-7,Targeted
1309-XGFSN,Male,1,Yes,Yes,52,Yes,Short term,Yes,80.85,4079.55,No,Last Campaign,-7,Targeted
3810-PJUHR,Male,0,Yes,Yes,70,Yes,Long term,No,25.35,1715.15,No,Last Campaign,-7,Targeted
2000-DHJUY,Female,1,Yes,No,70,Yes,Long term,Yes,92.2,6474.45,No,Last Campaign,-7,Targeted
8205-VSLRB,Male,0,Yes,No,70,Yes,Long term,No,77.3,5498.2,No,Last Campaign,-7,Targeted
6928-ONTRW,Female,0,Yes,Yes,72,Yes,Long term,No,19.7,1379.8,No,Last Campaign,-7,Targeted
5498-IBWPI,Female,0,Yes,Yes,66,Yes,Short term,Yes,49.4,3251.85,No,Last Campaign,-7,Targeted
3845-JHAMY,Female,0,Yes,Yes,16,No,Short term,Yes,35.5,552.7,No,Last Campaign,-7,Targeted
4504-YOULA,Female,0,Yes,Yes,35,Yes,Short term,Yes,59.45,2136.9,No,Last Campaign,-7,Targeted
3798-EPWRR,Female,1,No,No,2,Yes,Short term,No,43.95,85.1,No,Last Campaign,-7,Targeted
1376-HHBDV,Female,0,No,No,30,Yes,Short term,Yes,48.8,1536.75,No,Last Campaign,-7,Targeted
9436-ZBZCT,Male,0,No,No,14,Yes,Short term,Yes,89.95,1178.4,Yes,Last Campaign,43,Targeted
7198-GLXTC,Male,0,No,No,2,Yes,Short term,No,79,143.65,Yes,Last Campaign,43,Targeted
0463-WZZKO,Male,0,No,No,3,Yes,Short term,Yes,20.75,67.1,No,Last Campaign,-7,Targeted
6849-WLEYG,Male,0,No,Yes,1,Yes,Short term,No,19.75,19.75,Yes,Last Campaign,43,Targeted
9281-CEDRU,Female,0,Yes,No,68,Yes,Long term,No,64.1,4326.25,No,Last Campaign,-7,Targeted
8861-HGGKB,Female,0,No,No,10,Yes,Short term,No,86.45,830.85,Yes,Last Campaign,43,Targeted
9139-WQQDY,Female,0,Yes,Yes,49,Yes,Short term,No,100.45,4941.8,Yes,Last Campaign,43,Targeted
6734-JDTTV,Male,0,Yes,Yes,65,Yes,Long term,Yes,19.85,1267.05,No,Last Campaign,-7,Targeted
5644-PDMZC,Female,1,No,No,2,Yes,Short term,No,89.5,161.5,Yes,Last Campaign,43,Targeted
3987-KQDDU,Male,0,No,No,9,Yes,Short term,No,75.6,661.55,No,Last Campaign,-7,Targeted
4176-FXYBO,Male,0,Yes,No,54,Yes,Short term,No,109.55,6118.95,No,Last Campaign,-7,Targeted
0074-HDKDG,Male,0,Yes,Yes,25,Yes,Short term,Yes,61.6,1611,No,Last Campaign,-7,Targeted
1635-HDGFT,Female,0,No,Yes,19,Yes,Long term,No,20.5,398.55,No,Last Campaign,-7,Targeted
2790-XUYMV,Male,0,No,Yes,71,Yes,Short term,Yes,85.45,6028.95,No,Last Campaign,-7,Targeted
8573-CGOCC,Male,0,No,No,16,Yes,Short term,No,19.75,294.9,No,Last Campaign,-7,Targeted
8515-OCTJS,Female,0,No,No,25,Yes,Long term,No,24.75,692.1,Yes,Last Campaign,43,Targeted
3115-JPJDD,Female,0,Yes,No,59,Yes,Short term,Yes,81.25,4639.45,No,Last Campaign,-7,Targeted
5840-NVDCG,Female,0,Yes,Yes,16,Yes,Long term,No,68.25,1114.85,No,Last Campaign,-7,Targeted
8610-WFCJF,Female,0,Yes,Yes,49,Yes,Short term,Yes,95.6,4783.5,Yes,Last Campaign,43,Targeted
6840-RESVB,Male,0,Yes,Yes,24,Yes,Short term,Yes,84.8,1990.5,No,Last Campaign,-7,Targeted
7881-EVUAD,Female,0,No,No,2,No,Short term,Yes,42.6,72.4,Yes,Last Campaign,43,Targeted
7577-SWIFR,Male,0,No,No,1,Yes,Short term,Yes,89.25,89.25,No,Last Campaign,-7,Targeted
7460-ITWWP,Female,1,Yes,No,45,Yes,Short term,Yes,86.1,3861.45,No,Last Campaign,-7,Targeted
2761-XECQW,Male,1,Yes,No,8,No,Short term,Yes,43.35,371.4,No,Last Campaign,-7,Targeted
0052-DCKON,Male,0,Yes,No,66,Yes,Short term,No,115.8,7942.15,No,Last Campaign,-7,Targeted
3235-ETOOB,Male,0,Yes,No,8,Yes,Short term,Yes,74.5,609.9,Yes,Last Campaign,43,Targeted
3865-YIOTT,Male,0,Yes,Yes,72,Yes,Short term,Yes,106.1,7848.5,No,Last Campaign,-7,Targeted
8111-RKSPX,Male,0,No,No,4,Yes,Short term,Yes,72.2,305.55,Yes,Last Campaign,43,Targeted
6127-ISGTU,Female,0,Yes,No,16,Yes,Short term,Yes,84.95,1378.25,Yes,Last Campaign,43,Targeted
4234-XTNEA,Male,0,No,No,2,Yes,Short term,Yes,79.95,174.45,No,Last Campaign,-7,Targeted
7551-JOHTI,Female,0,No,No,1,Yes,Short term,No,19.5,19.5,Yes,Last Campaign,43,Targeted
6551-ZCOTS,Male,1,No,No,33,Yes,Short term,Yes,24.9,847.8,No,Last Campaign,-7,Targeted
9063-ZGTUY,Female,0,Yes,Yes,61,Yes,Short term,Yes,19.4,1182.55,Yes,Last Campaign,43,Targeted
4816-LXZYW,Female,0,No,No,23,Yes,Short term,Yes,79.15,1676.95,Yes,Last Campaign,43,Targeted
6937-GCDGQ,Male,0,Yes,Yes,19,Yes,Short term,Yes,48.95,955.6,No,Last Campaign,-7,Targeted
7321-ZNSLA,Male,0,Yes,Yes,13,No,Long term,No,40.55,590.35,No,Last Campaign,-7,Targeted
2057-ZBLPD,Female,0,Yes,No,21,Yes,Short term,Yes,86.5,1808.7,Yes,Last Campaign,43,Targeted
0471-ARVMX,Female,1,Yes,No,62,Yes,Short term,Yes,104.85,6312.9,No,Last Campaign,-7,Targeted
1576-PFZIW,Male,1,Yes,No,70,Yes,Long term,No,105.35,7511.9,No,Last Campaign,-7,Targeted
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Short term,Yes,101.15,3956.7,No,Last Campaign,-7,Targeted
3085-QUOZK,Female,0,No,No,1,Yes,Short term,No,43.95,43.95,Yes,Last Campaign,43,Targeted
3850-OKINF,Male,0,Yes,Yes,71,Yes,Short term,Yes,66.2,4692.55,No,Last Campaign,-7,Targeted
8183-ONMXC,Female,0,No,No,2,Yes,Short term,No,80.75,159.45,Yes,Last Campaign,43,Targeted
3137-LUPIX,Female,0,No,No,4,Yes,Short term,Yes,64.4,253,No,Last Campaign,-7,Targeted
8782-NUUOL,Male,0,No,No,60,Yes,Short term,No,79,4801.1,No,Last Campaign,-7,Targeted
8000-REIQB,Female,1,No,No,1,Yes,Short term,Yes,69.95,69.95,Yes,Last Campaign,43,Targeted
9631-RXVJM,Male,0,No,No,35,Yes,Long term,No,19.25,677.9,No,Last Campaign,-7,Targeted
2528-HFYZX,Male,1,Yes,No,17,Yes,Short term,Yes,76.45,1233.4,Yes,Last Campaign,43,Targeted
4159-NAAIX,Female,0,No,No,63,Yes,Long term,No,97.45,6253,No,Last Campaign,-7,Targeted
1697-NVVGY,Male,1,Yes,No,19,Yes,Short term,No,66.4,1286.05,No,Last Campaign,-7,Targeted
0115-TFERT,Male,0,Yes,No,21,Yes,Short term,Yes,111.2,2317.1,Yes,Last Campaign,43,Targeted
3345-PBBFH,Male,0,Yes,No,8,Yes,Short term,Yes,49.55,393.45,No,Last Campaign,-7,Targeted
6490-FGZAT,Male,0,No,No,6,Yes,Short term,No,20.65,109.3,No,Last Campaign,-7,Targeted
5317-FLPJF,Female,0,No,No,66,No,Long term,Yes,61.35,4193.4,No,Last Campaign,-7,Targeted
3795-GWTRD,Female,0,Yes,Yes,63,Yes,Long term,No,75.55,4707.85,No,Last Campaign,-7,Targeted
8417-GSODA,Male,0,Yes,Yes,28,Yes,Short term,No,92.2,2568.15,No,Last Campaign,-7,Targeted
7850-VWJUU,Female,0,No,No,23,Yes,Short term,Yes,75,1778.5,No,Last Campaign,-7,Targeted
1498-DQNRX,Female,0,Yes,No,29,Yes,Short term,No,19.85,573.05,No,Last Campaign,-7,Targeted
0048-LUMLS,Male,0,Yes,Yes,37,Yes,Short term,No,91.2,3247.55,No,Last Campaign,-7,Targeted
6668-CNMFP,Female,0,Yes,Yes,19,Yes,Short term,Yes,89.35,1686.85,No,Last Campaign,-7,Targeted
0567-GGCAC,Female,0,No,No,7,Yes,Short term,No,61.4,438.9,No,Last Campaign,-7,Targeted
0260-ZDLGK,Female,0,No,Yes,9,Yes,Short term,Yes,72.9,651.4,Yes,Last Campaign,43,Targeted
3308-JSGML,Male,1,Yes,No,59,No,Long term,Yes,64.05,3886.85,No,Last Campaign,-7,Targeted
9763-PDTKK,Female,0,No,No,4,Yes,Short term,Yes,94.4,387.2,Yes,Last Campaign,43,Targeted
4304-TSPVK,Female,0,Yes,No,68,Yes,Long term,No,114.9,7843.55,No,Last Campaign,-7,Targeted
5148-ORICT,Female,0,Yes,No,64,Yes,Long term,Yes,74.35,4759.55,No,Last Campaign,-7,Targeted
2234-XADUH,Female,0,Yes,Yes,72,Yes,Short term,Yes,103.2,7362.9,No,Last Campaign,-7,Targeted
8513-OLYGY,Male,0,Yes,No,72,Yes,Long term,No,115.8,8332.15,No,Last Campaign,-7,Targeted
6244-BESBM,Male,0,Yes,Yes,69,Yes,Long term,Yes,95.2,6671.7,No,Last Campaign,-7,Targeted
4283-IVYCI,Male,0,No,No,9,Yes,Short term,No,64.95,547.8,No,Last Campaign,-7,Targeted
9804-ICWBG,Male,0,No,No,1,Yes,Short term,Yes,69.9,69.9,Yes,Last Campaign,43,Targeted
4759-PXTAN,Female,0,Yes,No,59,Yes,Short term,Yes,80.1,4693.2,No,Last Campaign,-7,Targeted
2694-CIUMO,Female,0,No,No,12,Yes,Short term,Yes,79.55,958.25,No,Last Campaign,-7,Targeted
0219-YTZUE,Male,0,Yes,Yes,4,Yes,Short term,Yes,84.8,371.9,Yes,Last Campaign,43,Targeted
6168-WFVVF,Female,1,No,No,3,Yes,Short term,Yes,70.3,235.5,Yes,Last Campaign,43,Targeted
0468-YRPXN,Male,0,No,No,29,Yes,Short term,Yes,98.8,2807.1,No,Last Campaign,-7,Targeted
1222-LRYKO,Male,0,No,Yes,6,Yes,Short term,No,26.35,184.05,No,Last Campaign,-7,Targeted
